dstPort,Unique Ports,Auth Failures,fwd flags,bwd flags,fwd time delta,bwd time delta,fwd window size,bwd window size,fwd Packet Flow Rate/s,bwd Packet Flow Rate/s,min fwd packet length,max fwd packet length,min bwd packet length,max bwd packet length,fwd meanDelta,bwd meanDelta,fwd varianceDelta,bwd varianceDelta,fwd stdDevDelta,bwd stdDevDelta,fwd variancePayloadSize,bwd variancePayloadSize,Fwd Packet Bytes/s,Bwd Packet Bytes/s,protocol,fwd payload size,bwd payload size,fwd packetCount,bwd packetCount,packetCount,total fwd byteCount,total bwd byteCount,fwd flowDuration,bwd flowDuration,fwd meanByteSize,fwd stDevByteSize,fwd varianceByteSize,bwd meanByteSize,bwd stDevByteSize,bwd varianceByteSize,rtt,SYN-Flag count,ACK-Flag count,RST-Flag count,PSH-Flag count,FIN-Flag count,URG-Flag count,CWR-Flag count,ECE-Flag count,Label
22,1,79,0x0018,0x0010,0.149675746,0.044767532,64256,64128,0.2356173567495424,0.2202168285493942,0.0,1234,0.0,1186,0.1271769158333333,0.4254690922727273,0.0023958484574791,1.2370462463526448,0.0484348526161518,1.1122258072678608,55316.07065217391,65114.331168831166,34.56702971313079,36.64608224178783,TCP,1929.0,2201.0,24.0,22.0,46.0,3521.0,3661.0,101.86006808280943,99.90153861045836,146.70833333333334,239.8416720838649,57524.02766798419,166.4090909090909,255.031400324578,65041.01515151515,0.0001039505004882,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH Brute Force
22,1,79,0x0018,0x0010,0.148427458,0.040297148,64256,64128,0.236903225988652,0.2213705278405021,0.0,1234,0.0,1186,0.1254408370833333,0.4250941523636363,0.0022837901159077,1.237678270827121,0.0472885943453562,1.112509896956931,55316.07065217391,65114.331168831166,34.75567744608516,36.83806829200356,TCP,1929.0,2201.0,24.0,22.0,46.0,3521.0,3661.0,101.30718946456908,99.38088965415956,146.70833333333334,239.8416720838649,57524.02766798419,166.4090909090909,255.031400324578,65041.01515151515,6.842613220214844e-05,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH Brute Force
22,1,79,0x0018,0x0010,0.149279788,0.041211972,64256,64128,0.2354586749241639,0.220138770272067,0.0,1234,0.0,1186,0.1278147967083333,0.4250225665909091,0.002444990970523,1.2390942930506716,0.0489290676248498,1.1131461238537697,55282.737318840576,65114.331168831166,34.38677731704977,36.633092634819874,TCP,1913.0,2201.0,24.0,22.0,46.0,3505.0,3661.0,101.92871427536012,99.93696236610413,146.04166666666666,239.77956774237327,57494.24110671937,166.4090909090909,255.031400324578,65041.01515151515,2.5510787963867188e-05,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH Brute Force
22,1,79,0x0018,0x0010,0.149566642,0.040889653,64256,64128,0.2356130606636883,0.2203029497512758,0.0,1234,0.0,1186,0.1278317454583333,0.4248578567272727,0.0024223607551611,1.238905195541964,0.048702103713241,1.1130611822995016,55282.737318840576,65114.331168831166,34.40932406775949,36.66041359270096,TCP,1913.0,2201.0,24.0,22.0,46.0,3505.0,3661.0,101.86192536354064,99.8624849319458,146.04166666666666,239.77956774237327,57494.24110671937,166.4090909090909,255.031400324578,65041.01515151515,9.989738464355467e-05,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH Brute Force
22,1,79,0x0018,0x0010,0.149325813,0.04293187,64256,64128,0.2371766701138072,0.2216113602735973,0.0,1234,0.0,1186,0.125022147,0.4252779640454545,0.0022858228315191,1.238693520262609,0.0473096345634704,1.112966091245645,55282.737318840576,65114.331168831166,34.637676197870604,36.87814499825635,TCP,1913.0,2201.0,24.0,22.0,46.0,3505.0,3661.0,101.1903910636902,99.27288913726808,146.04166666666666,239.77956774237327,57494.24110671937,166.4090909090909,255.031400324578,65041.01515151515,9.822845458984376e-05,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH Brute Force
22,1,79,0x0018,0x0010,0.150581475,0.0436293,64256,64128,0.2362966575049585,0.2208443826301992,0.0,1234,0.0,1186,0.12659614425,0.4251279062727273,0.0023551402084978,1.23687271473426,0.0480216075062827,1.1121477935662418,55316.07065217391,65114.331168831166,34.666688794789955,36.75051294587088,TCP,1929.0,2201.0,24.0,22.0,46.0,3521.0,3661.0,101.56724286079408,99.61765718460084,146.70833333333334,239.8416720838649,57524.02766798419,166.4090909090909,255.031400324578,65041.01515151515,1.883506774902344e-05,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH Brute Force
22,1,50,0x0010,0x0004,0.138692871,7.1453e-05,64256,0,7.264357822495968,7.257143806301942,0.0,91,0.0,88,0.06895067525,0.0001227466,0.0054336867371239,1.7297256949299998e-08,0.0689527076697027,0.0001315190364521,156.25,96.8,539.3785683203256,505.0972089186152,TCP,25.0,22.0,4.0,5.0,9.0,297.0,348.0,0.5506336688995361,0.6889762878417969,74.25,14.433756729740644,208.33333333333331,69.6,12.521980673998822,156.8,3.4809112548828125e-05,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH Brute Force
22,1,79,0x0018,0x0010,0.147025527,0.040751253,64256,64128,0.2351247205056913,0.2198404092129765,0.0,1234,0.0,1186,0.1281949424166666,0.4250992660454545,0.0024531225919459,1.2382927115681432,0.0490103649372289,1.1127860133772995,55316.07065217391,65114.331168831166,34.494755870855805,36.58344264221395,TCP,1929.0,2201.0,24.0,22.0,46.0,3521.0,3661.0,102.07348656654358,100.07259392738342,146.70833333333334,239.8416720838649,57524.02766798419,166.4090909090909,255.031400324578,65041.01515151515,1.7881393432617188e-05,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH Brute Force
22,1,79,0x0018,0x0010,0.148515472,0.041250145,64256,64128,0.2356441294716425,0.2202992406983485,0.0,1234,0.0,1186,0.127337668,0.4252070241363636,0.0023922441929859,1.2393018130934517,0.0483984067123984,1.113239333249347,55282.737318840576,65114.331168831166,34.413861408254455,36.65979637257517,TCP,1913.0,2201.0,24.0,22.0,46.0,3505.0,3661.0,101.84849524497986,99.86416625976562,146.04166666666666,239.77956774237327,57494.24110671937,166.4090909090909,255.031400324578,65041.01515151515,0.0001296997070312,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH Brute Force
22,1,88,0x0018,0x0010,0.149835874,0.040474028,64256,64128,0.1933278264042563,0.1801077327195254,0.0,1234,0.0,1186,0.1273527632916666,0.5094144869545455,0.0024014984673735,1.638114545995452,0.0484919297337532,1.2798884896722262,55282.737318840576,65114.331168831166,28.233917981121603,29.97156406755375,TCP,1913.0,2201.0,24.0,22.0,46.0,3505.0,3661.0,124.1414670944214,122.14911413192748,146.04166666666666,239.77956774237327,57494.24110671937,166.4090909090909,255.031400324578,65041.01515151515,3.5762786865234375e-05,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH Brute Force
