dstPort,Unique Ports,Auth Failures,fwd flags,bwd flags,fwd time delta,bwd time delta,fwd window size,bwd window size,fwd Packet Flow Rate/s,bwd Packet Flow Rate/s,min fwd packet length,max fwd packet length,min bwd packet length,max bwd packet length,fwd meanDelta,bwd meanDelta,fwd varianceDelta,bwd varianceDelta,fwd stdDevDelta,bwd stdDevDelta,fwd variancePayloadSize,bwd variancePayloadSize,Fwd Packet Bytes/s,Bwd Packet Bytes/s,protocol,fwd payload size,bwd payload size,fwd packetCount,bwd packetCount,packetCount,total fwd byteCount,total bwd byteCount,fwd flowDuration,bwd flowDuration,fwd meanByteSize,fwd stDevByteSize,fwd varianceByteSize,bwd meanByteSize,bwd stDevByteSize,bwd varianceByteSize,rtt,SYN-Flag count,ACK-Flag count,RST-Flag count,PSH-Flag count,FIN-Flag count,URG-Flag count,CWR-Flag count,ECE-Flag count,Label
114,29,0,0x0002,0x0014,0,0.000023845,64240,0,0,41943.04,0,74,0,54,0,0,0,0,0,0,0,0,0,2264924.16,TCP,0,0,1,1,2,74,54,0,2.38418579101562E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
22597,30,0,0x0002,0x0014,0,0.000161842,64240,0,0,6177.17820324006,0,74,0,54,0,0,0,0,0,0,0,0,0,333567.622974963,TCP,0,0,1,1,2,74,54,0,0.0001618862152099,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
22172,31,0,0x0002,0x0014,0,0.000098073,64240,0,0,10180.3495145631,0,74,0,54,0,0,0,0,0,0,0,0,0,549738.873786408,TCP,0,0,1,1,2,74,54,0,9.82284545898438E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
60602,32,0,0x0002,0x0014,0,0.000104214,64240,0,0,9597.94965675057,0,74,0,54,0,0,0,0,0,0,0,0,0,518289.281464531,TCP,0,0,1,1,2,74,54,0,0.0001041889190673,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
38916,33,0,0x0002,0x0014,0,0.000118781,64240,0,0,8422.29718875502,0,74,0,54,0,0,0,0,0,0,0,0,0,454804.048192771,TCP,0,0,1,1,2,74,54,0,0.0001187324523925,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
65330,34,0,0x0002,0x0014,0,0.000106229,64240,0,0,9404.26905829597,0,74,0,54,0,0,0,0,0,0,0,0,0,507830.529147982,TCP,0,0,1,1,2,74,54,0,0.0001063346862792,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
25126,35,0,0x0002,0x0014,0,0.000076613,64240,0,0,13025.7888198758,0,74,0,54,0,0,0,0,0,0,0,0,0,703392.596273292,TCP,0,0,1,1,2,74,54,0,7.67707824707031E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
3786,36,0,0x0002,0x0014,0,0.000052798,64240,0,0,18893.2612612613,0,74,0,54,0,0,0,0,0,0,0,0,0,1020236.10810811,TCP,0,0,1,1,2,74,54,0,5.29289245605469E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
59380,37,0,0x0002,0x0014,0,0.000051886,64240,0,0,19328.5898617512,0,74,0,54,0,0,0,0,0,0,0,0,0,1043743.85253456,TCP,0,0,1,1,2,74,54,0,5.17368316650391E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
21175,38,0,0x0002,0x0014,0,0.000062627,64240,0,0,15947.9239543726,0,74,0,54,0,0,0,0,0,0,0,0,0,861187.893536122,TCP,0,0,1,1,2,74,54,0,6.27040863037109E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
42303,39,0,0x0002,0x0014,0,0.000059331,64240,0,0,16912.5161290323,0,74,0,54,0,0,0,0,0,0,0,0,0,913275.870967742,TCP,0,0,1,1,2,74,54,0,5.91278076171875E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
20744,40,0,0x0002,0x0014,0,0.000067185,64240,0,0,14873.4184397163,0,74,0,54,0,0,0,0,0,0,0,0,0,803164.595744681,TCP,0,0,1,1,2,74,54,0,6.72340393066406E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
47959,41,0,0x0002,0x0014,0,0.000065262,64240,0,0,15307.6788321168,0,74,0,54,0,0,0,0,0,0,0,0,0,826614.656934307,TCP,0,0,1,1,2,74,54,0,6.53266906738281E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
45317,42,0,0x0002,0x0014,0,0.00001073,64240,0,0,93206.7555555556,0,74,0,54,0,0,0,0,0,0,0,0,0,5033164.8,TCP,0,0,1,1,2,74,54,0,1.07288360595703E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
40146,43,0,0x0002,0x0014,0,0.000074579,64240,0,0,13400.3322683706,0,74,0,54,0,0,0,0,0,0,0,0,0,723617.942492013,TCP,0,0,1,1,2,74,54,0,7.46250152587891E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
38639,44,0,0x0002,0x0014,0,0.00006947,64240,0,0,14413.4158075601,0,74,0,54,0,0,0,0,0,0,0,0,0,778324.453608247,TCP,0,0,1,1,2,74,54,0,6.93798065185547E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
25280,45,0,0x0002,0x0014,0,0.00001104,64240,0,0,91180.5217391304,0,74,0,54,0,0,0,0,0,0,0,0,0,4923748.17391304,TCP,0,0,1,1,2,74,54,0,1.09672546386719E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
18497,46,0,0x0002,0x0014,0,0.000067957,64240,0,0,14716.8561403509,0,74,0,54,0,0,0,0,0,0,0,0,0,794710.231578947,TCP,0,0,1,1,2,74,54,0,6.79492950439453E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
35892,47,0,0x0002,0x0014,0,0.000089487,64240,0,0,11155.0638297872,0,74,0,54,0,0,0,0,0,0,0,0,0,602373.446808511,TCP,0,0,1,1,2,74,54,0,8.96453857421875E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
47989,48,0,0x0002,0x0014,0,0.000089477,64240,0,0,11155.0638297872,0,74,0,54,0,0,0,0,0,0,0,0,0,602373.446808511,TCP,0,0,1,1,2,74,54,0,8.96453857421875E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
44269,49,0,0x0002,0x0014,0,0.00005372,64240,0,0,18641.3511111111,0,74,0,54,0,0,0,0,0,0,0,0,0,1006632.96,TCP,0,0,1,1,2,74,54,0,5.36441802978516E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
49383,50,0,0x0002,0x0014,0,0.000109865,64240,0,0,9118.05217391304,0,74,0,54,0,0,0,0,0,0,0,0,0,492374.817391304,TCP,0,0,1,1,2,74,54,0,0.0001096725463867,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
20253,51,0,0x0002,0x0014,0,0.000062546,64240,0,0,16008.7938931298,0,74,0,54,0,0,0,0,0,0,0,0,0,864474.870229008,TCP,0,0,1,1,2,74,54,0,6.24656677246094E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
64890,52,0,0x0002,0x0014,0,0.000062015,64240,0,0,16131.9384615385,0,74,0,54,0,0,0,0,0,0,0,0,0,871124.676923077,TCP,0,0,1,1,2,74,54,0,6.19888305664062E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
21268,53,0,0x0002,0x0014,0,0.000058018,64240,0,0,17189.7704918033,0,74,0,54,0,0,0,0,0,0,0,0,0,928247.606557377,TCP,0,0,1,1,2,74,54,0,5.81741333007812E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
54505,54,0,0x0002,0x0014,0,0.000067435,64240,0,0,14820.8621908127,0,74,0,54,0,0,0,0,0,0,0,0,0,800326.558303887,TCP,0,0,1,1,2,74,54,0,6.74724578857422E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
15300,55,0,0x0002,0x0014,0,0.000026289,64240,0,0,38130.0363636364,0,74,0,54,0,0,0,0,0,0,0,0,0,2059021.96363636,TCP,0,0,1,1,2,74,54,0,2.62260437011719E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
12750,56,0,0x0002,0x0014,0,0.000033683,64240,0,0,29537.3521126761,0,74,0,54,0,0,0,0,0,0,0,0,0,1595017.01408451,TCP,0,0,1,1,2,74,54,0,3.38554382324219E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
32322,57,0,0x0002,0x0014,0,0.000055654,64240,0,0,17924.3760683761,0,74,0,54,0,0,0,0,0,0,0,0,0,967916.307692308,TCP,0,0,1,1,2,74,54,0,5.57899475097656E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
65097,58,0,0x0002,0x0014,0,0.000053741,64240,0,0,18641.3511111111,0,74,0,54,0,0,0,0,0,0,0,0,0,1006632.96,TCP,0,0,1,1,2,74,54,0,5.36441802978516E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
18187,59,0,0x0002,0x0014,0,0.000053179,64240,0,0,18808.5381165919,0,74,0,54,0,0,0,0,0,0,0,0,0,1015661.05829596,TCP,0,0,1,1,2,74,54,0,5.31673431396484E-05,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,Portscan
