dstPort,Unique Ports,Auth Failures,fwd flags,bwd flags,fwd time delta,bwd time delta,fwd window size,bwd window size,fwd Packet Flow Rate/s,bwd Packet Flow Rate/s,min fwd packet length,max fwd packet length,min bwd packet length,max bwd packet length,fwd meanDelta,bwd meanDelta,fwd varianceDelta,bwd varianceDelta,fwd stdDevDelta,bwd stdDevDelta,fwd variancePayloadSize,bwd variancePayloadSize,Fwd Packet Bytes/s,Bwd Packet Bytes/s,protocol,fwd payload size,bwd payload size,fwd packetCount,bwd packetCount,packetCount,total fwd byteCount,total bwd byteCount,fwd flowDuration,bwd flowDuration,fwd meanByteSize,fwd stDevByteSize,fwd varianceByteSize,bwd meanByteSize,bwd stDevByteSize,bwd varianceByteSize,rtt,SYN-Flag count,ACK-Flag count,RST-Flag count,PSH-Flag count,FIN-Flag count,URG-Flag count,CWR-Flag count,ECE-Flag count,Label
80,1,0,0x0018,0x0010,20.281691055,0.000004198,64256,65024,0.239089736312597,0.1922386123349,0,234,0,74,4.0982653714,0.000085194,72.7533490641668,7.33819969866667E-09,8.09184862424836,8.56632925976271E-05,5196.5,0,25.7260556272355,13.0722256387732,TCP,200,0,5,4,9,538,272,20.9126501083374,20.8074743747711,107.6,79.1327997735452,6262,68,4,16,0.0001704692840576,1,1,0,0,0,0,0,0,slow http
80,1,0,0x0018,0x0010,20.086744525,0.000018865,64256,65024,0.241169761293281,0.193929211859498,0,234,0,74,4.0605369908,0.00008386125,71.346849294699,7.03187828691667E-09,8.01324930132771,8.38562954519019E-05,5211.2,0,25.9016323628984,13.1871864064458,TCP,199,0,5,4,9,537,272,20.7322840690613,20.6260828971863,107.4,79.298486744704,6288.25,68,4,16,6.15119934082031E-05,1,1,0,0,0,0,0,0,slow http
80,1,0,0x0018,0x0010,19.959839658,0.000029786,64256,65024,0.242824089812604,0.195246501906669,0,234,0,74,4.0341741102,0.0000604405,70.4543661193945,2.27608720966667E-09,7.96297240403702,4.77083557636046E-05,5206.2,0,26.0793072458737,13.2767621296535,TCP,199,0,5,4,9,537,272,20.5910377502441,20.4869227409363,107.4,79.2564403271642,6281.58333333333,68,4,16,0.0001139640808105,1,1,0,0,0,0,0,0,slow http
80,1,0,0x0018,0x0010,19.817252387,0.000006642,64256,65024,0.244551568485201,0.196646724809913,0,234,0,74,4.0053221302,0.00002730575,69.4516332766677,4.6018038425E-10,7.90610333533536,2.14518154068601E-05,5196.5,0,26.3137487690077,13.3719772870741,TCP,200,0,5,4,9,538,272,20.4455854892731,20.3410456180573,107.6,79.1327997735452,6262,68,4,16,5.36441802978516E-05,1,1,0,0,0,0,0,0,slow http
80,1,0,0x0018,0x0010,19.684253925,0.000009727,64256,65024,0.246158480579116,0.19794023754198,0,234,0,74,3.9787269822,0.00004502625,68.5200733385273,1.03062716225E-09,7.85290175697332,3.21033824113597E-05,5196.5,0,26.4866525103129,13.4599361528547,TCP,200,0,5,4,9,538,272,20.3121175765991,20.2081196308136,107.6,79.1327997735452,6262,68,4,16,6.34193420410156E-05,1,1,0,0,0,0,0,0,slow http
80,1,0,0x0018,0x0010,19.524209821,0.000004709,64256,65024,0.24798531560342,0.199438116463965,0,234,0,74,3.9473386924,0.00006900675,67.4022066522882,2.58174790825E-09,7.78858048601023,5.08109034386321E-05,5206.2,0,26.6336228958073,13.5617919195496,TCP,199,0,5,4,9,537,272,20.1624841690063,20.056346654892,107.4,79.2564403271642,6281.58333333333,68,4,16,8.03470611572266E-05,1,1,0,0,0,0,0,0,slow http
80,1,0,0x0018,0x0010,19.395325521,0.000006191,64256,65024,0.249582785429535,0.200716283630746,0,234,0,74,3.9218228878,0.00004975975,66.5106653436983,1.73621319225E-09,7.7368985264981,4.16678916223271E-05,5196.5,0,26.8551077122179,13.6487072868907,TCP,200,0,5,4,9,538,272,20.0334329605103,19.9286272525787,107.6,79.1327997735452,6262,68,4,16,9.58442687988281E-05,1,1,0,0,0,0,0,0,slow http
80,1,0,0x0018,0x0010,19.247659619,0.00001036,64256,65024,0.251391992751613,0.202208241772619,0,234,0,74,3.8920539234,0.0000705765,65.5010196411608,1.992264385E-09,7.67795009602464,4.46347889543571E-05,5206.2,0,26.9995000215232,13.7501604405381,TCP,199,0,5,4,9,537,272,19.8892571926117,19.7815873622894,107.4,79.2564403271642,6281.58333333333,68,4,16,8.392333984375E-05,1,1,0,0,0,0,0,0,slow http
80,1,0,0x0018,0x0010,19.078668701,0.000036978,64256,65024,0.253700673508927,0.204042809885192,0,234,0,74,3.8576918242,0.000053114,64.357472981169,1.28925261066667E-09,7.61063241019116,3.59061639647939E-05,5196.5,0,27.2981924695605,13.874911072193,TCP,200,0,5,4,9,538,272,19.7082645893097,19.6037292480469,107.6,79.1327997735452,6262,68,4,16,0.0001037120819091,1,1,0,0,0,0,0,0,slow http
80,1,0,0x0018,0x0010,18.946113808,0.000030496,64256,65024,0.255440257804218,0.205447291888228,0,234,0,74,3.8310402432,0.00007536025,63.465053411569,1.53924435491667E-09,7.5576813951378,3.92332047495061E-05,5206.2,0,27.434283688173,13.9704158483995,TCP,199,0,5,4,9,537,272,19.5740485191345,19.4697139263153,107.4,79.2564403271642,6281.58333333333,68,4,16,0.0001132488250732,1,1,0,0,0,0,0,0,slow http
