dstPort,Unique Ports,Auth Failures,fwd flags,bwd flags,fwd time delta,bwd time delta,fwd window size,bwd window size,fwd Packet Flow Rate/s,bwd Packet Flow Rate/s,min fwd packet length,max fwd packet length,min bwd packet length,max bwd packet length,fwd meanDelta,bwd meanDelta,fwd varianceDelta,bwd varianceDelta,fwd stdDevDelta,bwd stdDevDelta,fwd variancePayloadSize,bwd variancePayloadSize,Fwd Packet Bytes/s,Bwd Packet Bytes/s,protocol,fwd payload size,bwd payload size,fwd packetCount,bwd packetCount,packetCount,total fwd byteCount,total bwd byteCount,fwd flowDuration,bwd flowDuration,fwd meanByteSize,fwd stDevByteSize,fwd varianceByteSize,bwd meanByteSize,bwd stDevByteSize,bwd varianceByteSize,rtt,SYN-Flag count,ACK-Flag count,RST-Flag count,PSH-Flag count,FIN-Flag count,URG-Flag count,CWR-Flag count,ECE-Flag count,Label
53,1,0,0,0,0,0,0,0,0,0,0,93,0,178,0,0,0,0,0,0,0,0,0,0,UDP,51,136,1,1,2,93,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
53,1,0,0,0,0,0,0,0,0,0,0,101,0,176,0,0,0,0,0,0,0,0,0,0,UDP,59,134,1,1,2,101,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
443,1,0,0x0018,0x0012,0.001738212,0.156116234,64256,26847,9.5445699565815,6.40548320935127,0,741,0,74,0.000636774,0,7.338237711264E-07,0,0.0007819973205018,0,151875,0,2802.9220439161,474.005757491994,TCP,675,0,3,1,4,881,74,0.314314842224121,0.156116247177124,293.666666666667,477.29707730092,227812.5,74,0,0,0.156116247177124,1,1,0,0,0,0,0,0,Normal
53,1,0,0,0,0,0,0,0,0,0,0,101,0,239,0,0,0,0,0,0,0,0,0,0,UDP,59,197,1,1,2,101,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
53,1,0,0,0,0,0,0,0,0,0,0,116,0,198,0,0,0,0,0,0,0,0,0,0,UDP,74,156,1,1,2,116,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
443,1,0,0x0018,0x0010,0.002176719,0.008816572,64128,89856,71.2576667408011,53.248629207435,0,7066,0,652,0.0004845691818181,0.0027182811,4.31029626396156E-07,1.00464124648819E-05,0.0006414338396521,0.0031696076200189,4293243.25454546,35619.6555555556,65725.4806138335,7971.31979235302,TCP,9412,829,11,10,21,10146,1497,0.154369354248047,0.187798261642456,922.363636363636,2163.51328476008,4680789.73333333,149.7,188.357845012566,35478.6777777778,0.0037322044372558,1,3,0,0,0,0,0,0,Normal
53,1,0,0,0,0,0,0,0,0,0,0,100,0,211,0,0,0,0,0,0,0,0,0,0,UDP,58,169,1,1,2,100,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
53,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,UDP,58,0,1,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
53,1,0,0,0,0,0,0,0,0,0,0,99,0,115,0,0,0,0,0,0,0,0,0,0,UDP,57,73,1,1,2,99,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
53,1,0,0,0,0,0,0,0,0,0,0,99,0,180,0,0,0,0,0,0,0,0,0,0,UDP,57,138,1,1,2,99,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
443,1,0,0x0018,0x0010,0.000562098,0.003934277,64128,72960,23.2556591272124,13.8618976269673,0,1302,0,1461,0.0005734521818181,0.014334223,3.15340380243203E-07,0.0014406699455603,0.0005486407992446,0.037956158203385,132700.4,182807.963636364,5202.92519200633,4138.40652790551,TCP,1727,2550,11,11,22,2461,3284,0.473003149032593,0.793542146682739,223.727272727273,380.042409914122,144432.233333333,298.545454545455,427.133319617274,182442.872727273,0.0071878433227539,1,4,0,0,0,0,0,0,Normal
53,1,0,0,0,0,0,0,0,0,0,0,90,0,218,0,0,0,0,0,0,0,0,0,0,UDP,48,176,1,1,2,90,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
53,1,0,0,0,0,0,0,0,0,0,0,90,0,236,0,0,0,0,0,0,0,0,0,0,UDP,48,194,1,1,2,90,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
53,1,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,UDP,62,0,1,0,1,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
53,1,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,UDP,62,0,1,0,1,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
443,1,0,0x0018,0x0010,0.001442359,0.00000013,64256,28416,18.1164830481631,7.18390538165799,0,733,0,1514,0.0005929893333333,0.0553837856666666,4.55518422168267E-07,0.0023022963519003,0.0006161158049751,0.0479822503838693,148296.333333333,698901.333333333,5271.89656701547,3960.72650042077,TCP,667,1448,3,3,6,873,1654,0.165595054626465,0.417600154876709,291,471.640223051427,222444.5,551.333333333333,833.703384503945,695061.333333333,0.0817396640777587,1,1,0,0,0,0,0,0,Normal
53,1,0,0,0,0,0,0,0,0,0,0,124,0,206,0,0,0,0,0,0,0,0,0,0,UDP,82,164,1,1,2,124,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
53,1,0,0,0,0,0,0,0,0,0,0,83,0,99,0,0,0,0,0,0,0,0,0,0,UDP,41,57,1,1,2,83,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
