dstPort,Unique Ports,Auth Failures,fwd flags,bwd flags,fwd time delta,bwd time delta,fwd window size,bwd window size,fwd Packet Flow Rate/s,bwd Packet Flow Rate/s,min fwd packet length,max fwd packet length,min bwd packet length,max bwd packet length,fwd meanDelta,bwd meanDelta,fwd varianceDelta,bwd varianceDelta,fwd stdDevDelta,bwd stdDevDelta,fwd variancePayloadSize,bwd variancePayloadSize,Fwd Packet Bytes/s,Bwd Packet Bytes/s,protocol,fwd payload size,bwd payload size,fwd packetCount,bwd packetCount,packetCount,total fwd byteCount,total bwd byteCount,fwd flowDuration,bwd flowDuration,fwd meanByteSize,fwd stDevByteSize,fwd varianceByteSize,bwd meanByteSize,bwd stDevByteSize,bwd varianceByteSize,rtt,SYN-Flag count,ACK-Flag count,RST-Flag count,PSH-Flag count,FIN-Flag count,URG-Flag count,CWR-Flag count,ECE-Flag count,Label
443,1,0,0x0010,0x0019,0.000214709,0.000279912,64256,65024,3.44170586550719,5.02898901489283,0,311,0,2962,0.0530178613636363,0.0005678,0.0069797421340115,3.43107850057E-07,0.0816240229829437,0.0005857540866754,5682.27272727273,1147539.28571429,331.34241014292,3709.95703898666,TCP,325,4694,11,7,18,1059,5164,3.19608950614929,1.39192986488342,96.2727272727273,78.7841636653233,6206.94444444444,737.714285714286,1070.40190493816,1145760.23809524,0.0002012252807617,1,7,0,0,0,0,0,0,thc-ssl-dos
443,1,0,0x0010,0x0019,0.000233325,0.00024156,64256,65024,3.46458649349245,5.06254055316981,0,311,0,2962,0.0526187809090909,0.0003861028571428,0.0068450858418769,2.21355768099809E-07,0.0808328248692142,0.0004704846098437,5682.27272727273,1147539.28571429,333.545190600773,3734.70848808127,TCP,325,4694,11,7,18,1059,5164,3.17498207092285,1.38270497322083,96.2727272727273,78.7841636653233,6206.94444444444,737.714285714286,1070.40190493816,1145760.23809524,0.0001070499420166,1,7,0,0,0,0,0,0,thc-ssl-dos
443,1,0,0x0010,0x0011,0.002508137,0.000229548,64256,65024,2.94466705377659,3.90347509975813,0,311,0,2962,0.0536698856666666,0.00035920725,0.0090635582670325,1.56153980439929E-07,0.0931982296286051,0.0003951632326519,5238.44696969697,1039813.35714286,276.062536291555,2551.89684646688,TCP,325,4694,12,8,20,1125,5230,4.07516360282898,2.04945588111877,93.75,75.3808511975868,5682.27272727273,653.75,1019.05849404522,1038480.21428571,0.0001120567321777,1,8,0,0,0,0,0,0,thc-ssl-dos
443,1,0,0x0010,0x0019,0.000171018,0.000174325,64256,65024,3.29433225846046,4.79907758731022,0,311,0,2962,0.0562284377272727,0.0003211758571428,0.0083851704037417,9.24127101441429E-08,0.0894652239391415,0.0003039945890047,5682.27272727273,1147539.28571429,317.154351064511,3540.34809441,TCP,325,4694,11,7,18,1059,5164,3.33906817436218,1.4586136341095,96.2727272727273,78.7841636653233,6206.94444444444,737.714285714286,1070.40190493816,1145760.23809524,0.0002129077911376,1,7,0,0,0,0,0,0,thc-ssl-dos
443,1,0,0x0010,0x0011,0.002304757,0.000114394,64256,65024,3.18218168113459,4.28650073691247,0,311,0,2962,0.0487316556666666,0.000343761,0.0066255210192906,1.74339665266E-07,0.0796834841324527,0.0004175400163648,5238.44696969697,1039813.35714286,298.329532606368,2802.29985675653,TCP,325,4694,12,8,20,1125,5230,3.77099776268005,1.86632418632507,93.75,75.3808511975868,5682.27272727273,653.75,1019.05849404522,1038480.21428571,7.72476196289062E-05,1,8,0,0,0,0,0,0,thc-ssl-dos
443,1,0,0x0010,0x0011,0.00131905,0.000286655,64256,65024,3.05662991259892,4.08023342418912,0,311,0,2962,0.0500880304166666,0.00111981075,0.0072086568874028,2.06588041254479E-06,0.0831161607857405,0.0014373170883784,5238.44696969697,1039813.35714286,286.559054306148,2667.45260106364,TCP,325,4694,12,8,20,1125,5230,3.92589235305786,1.96067214012146,93.75,75.3808511975868,5682.27272727273,653.75,1019.05849404522,1038480.21428571,7.79628753662109E-05,1,8,0,0,0,0,0,0,thc-ssl-dos
443,1,0,0x0010,0x0011,0.00019308,0.000138077,64256,65024,3.09521010856495,4.15003454401041,0,311,0,2962,0.05015540775,0.0004223,0.0072250890502217,3.23672891382E-07,0.0832108386757949,0.0005689225706385,5238.44696969697,1039813.35714286,290.175947677964,2713.0850831468,TCP,325,4694,12,8,20,1125,5230,3.87695813179016,1.92769479751587,93.75,75.3808511975868,5682.27272727273,653.75,1019.05849404522,1038480.21428571,9.32216644287109E-05,1,8,0,0,0,0,0,0,thc-ssl-dos
443,1,0,0x0010,0x0011,0.000156041,0.0001284,64256,65024,3.18488154027041,4.30133299354514,0,311,0,2962,0.0486821315833333,0.00032920275,0.0066250277359943,2.02605002689929E-07,0.0796805177798263,0.0004501166545351,5238.44696969697,1039813.35714286,298.582644400351,2811.99644453013,TCP,325,4694,12,8,20,1125,5230,3.76780104637146,1.85988855361938,93.75,75.3808511975868,5682.27272727273,653.75,1019.05849404522,1038480.21428571,5.69820404052734E-05,1,8,0,0,0,0,0,0,thc-ssl-dos
443,1,0,0x0011,0x0011,0.000272859,0.000045556,64256,65024,4.07780386219305,3.71410298273364,0,311,0,2962,0.0635916195555555,0.000468298125,0.0137542989209906,4.04187479798411E-07,0.113974432234418,0.0006357574064046,6836.11111111111,1039813.35714286,420.013797805884,2428.09482496212,TCP,325,4694,9,8,17,927,5230,2.20707035064697,2.15395212173462,103,87.1959001329764,7603.125,653.75,1019.05849404522,1038480.21428571,7.05718994140625E-05,1,5,0,0,0,0,0,0,thc-ssl-dos
443,1,0,0x0010,0x0011,0.00000004,0.000099555,64256,65024,3.07948349825947,4.12578198140729,0,311,0,2962,0.0507442215,0.000288147125,0.0076938101532245,1.07822065883554E-07,0.0858675417732074,0.0003283627047695,5238.44696969697,1039813.35714286,288.701577961826,2697.22997034502,TCP,325,4694,12,8,20,1125,5230,3.89675736427307,1.93902635574341,93.75,75.3808511975868,5682.27272727273,653.75,1019.05849404522,1038480.21428571,1.69277191162109E-05,1,8,0,0,0,0,0,0,thc-ssl-dos
443,1,0,0x0011,0x0011,0.002008294,0.000211244,64256,65024,4.14261657301845,3.8449076312768,0,311,0,2962,0.0609336302222222,0.0003230435,0.0117705742383094,9.7430301278E-08,0.105435541670218,0.0003121382726901,6836.11111111111,1039813.35714286,426.6895070209,2513.60836394721,TCP,325,4694,9,8,17,927,5230,2.17253994941711,2.08067417144775,103,87.1959001329764,7603.125,653.75,1019.05849404522,1038480.21428571,0.0001506805419921,1,5,0,0,0,0,0,0,thc-ssl-dos
443,1,0,0x0010,0x0018,0.000887695,0.001058955,64256,65024,6.55036575690753,11.6403293469344,0,311,0,2962,0.0303798325714285,0.0003983348,0.0024517782062078,2.353632601302E-07,0.0477142661211376,0.0004851425152779,8575,1476339.2,669.073073741269,11346.9930473916,TCP,245,4536,7,5,12,715,4874,1.06864261627197,0.429541110992432,102.142857142857,100.020831163646,10004.1666666667,974.8,1213.55807442413,1472723.2,3.60012054443359E-05,1,5,0,0,0,0,0,0,thc-ssl-dos
443,1,0,0x0010,0x0018,0.00194172,0.002252561,64256,65024,6.64312200031315,11.7846327613771,0,311,0,2962,0.0299028088571428,0.0006257508,0.0023420934649585,8.983220562317E-07,0.0466347625125762,0.0009477985314568,8575,1476339.2,678.547461460557,11487.6600157904,TCP,245,4536,7,5,12,715,4874,1.05372142791748,0.424281358718872,102.142857142857,100.020831163646,10004.1666666667,974.8,1213.55807442413,1472723.2,0.0001780986785888,1,5,0,0,0,0,0,0,thc-ssl-dos
443,1,0,0x0010,0x0018,0.001442069,0.000784653,64256,65024,6.68463983017082,11.9075040796002,0,311,0,2962,0.0299198677142857,0.0002516933999999,0.0023592657318778,1.225889404043E-07,0.0468054136936044,0.0003501270346664,8575,1476339.2,682.788211224591,11607.4349767943,TCP,245,4536,7,5,12,715,4874,1.04717683792114,0.41990327835083,102.142857142857,100.020831163646,10004.1666666667,974.8,1213.55807442413,1472723.2,1.59740447998047E-05,1,5,0,0,0,0,0,0,thc-ssl-dos
443,1,0,0x0010,0x0018,0.000853472,0.000883107,64256,65024,6.67358449480322,11.8578428545419,0,311,0,2962,0.0298283572857142,0.000363117,0.0023682212051935,1.643929410815E-07,0.0468941632581255,0.0004054539937915,8575,1476339.2,681.658987683472,11559.0252146074,TCP,245,4536,7,5,12,715,4874,1.04891157150269,0.421661853790283,102.142857142857,100.020831163646,10004.1666666667,974.8,1213.55807442413,1472723.2,7.79628753662109E-05,1,5,0,0,0,0,0,0,thc-ssl-dos
443,1,0,0x0010,0x0018,0.001715429,0.00215053,64256,65024,6.63559852001485,11.7662781701145,0,311,0,2962,0.0298871882857142,0.0006872736,0.0023505555962506,8.250503820573E-07,0.046718933720142,0.0009083228402155,8575,1476339.2,677.778991687231,11469.7679602276,TCP,245,4536,7,5,12,715,4874,1.05491614341736,0.424943208694458,102.142857142857,100.020831163646,10004.1666666667,974.8,1213.55807442413,1472723.2,7.77244567871094E-05,1,5,0,0,0,0,0,0,thc-ssl-dos
