86324,"149.102.157.168 33856 185.187.242.52 53 UDP",149.102.157.168,53,0.0,0.0,0.0,0.0,0.0,0.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,59.0,134.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,101.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"RDP Attempt",1,0.0,DE
86326,"149.102.157.168 36813 185.187.242.52 53 UDP",149.102.157.168,53,0.0,0.0,0.0,0.0,0.0,0.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,57.0,73.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,99.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"RDP Attempt",1,0.0,DE
86328,"149.102.157.168 38655 185.187.242.52 53 UDP",149.102.157.168,53,0.0,0.0,0.0,0.0,0.0,0.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,48.0,114.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,90.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"RDP Attempt",1,0.0,DE
86329,"149.102.157.168 52096 185.187.242.52 53 UDP",149.102.157.168,53,0.0,0.0,0.0,0.0,0.0,0.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,62.0,143.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,104.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"RDP Attempt",1,0.0,DE
86330,"149.102.157.168 40813 34.117.188.166 443 UDP",149.102.157.168,443,0.0,0.0,0.0,0.0,0.0,0.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,2032.0,20850.0,0.0,0.0,0.0,0.0,8.0,20.0,28.0,2368.0,21690.0,0.0,0.0,0.0,0.0,0.0,512.4332562444237,0.0,262587.84210526315,0.0,"RDP Attempt",1,0.0,DE
86331,"149.102.157.168 54489 34.149.97.1 443 UDP",149.102.157.168,443,0.0,0.0,0.0,0.0,0.0,0.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,1817.0,9726.0,0.0,0.0,0.0,0.0,5.0,11.0,16.0,2027.0,10188.0,0.0,0.0,0.0,0.0,0.0,593.7586745777813,0.0,352549.36363636365,0.0,"RDP Attempt",1,0.0,DE
86332,"149.102.157.168 58086 185.187.242.52 53 UDP",149.102.157.168,53,0.0,0.0,0.0,0.0,0.0,0.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,45.0,176.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,87.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"RDP Attempt",1,0.0,DE
86333,"149.102.157.168 53749 185.187.242.52 53 UDP",149.102.157.168,53,0.0,0.0,0.0,0.0,0.0,0.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,47.0,147.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,89.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"RDP Attempt",1,0.0,DE
86826,"149.102.157.168 47931 185.187.242.52 53 UDP",149.102.157.168,53,0.0,0.0,0.0,0.0,0.0,0.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,57.0,73.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,99.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hulk,1,0.0,DE
86828,"149.102.157.168 58860 185.187.242.52 53 UDP",149.102.157.168,53,0.0,0.0,0.0,0.0,0.0,0.0,UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,48.0,114.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,90.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hulk,1,0.0,DE
