dstPort,Unique Ports,Auth Failures,fwd flags,bwd flags,fwd time delta,bwd time delta,fwd window size,bwd window size,fwd Packet Flow Rate/s,bwd Packet Flow Rate/s,min fwd packet length,max fwd packet length,min bwd packet length,max bwd packet length,fwd meanDelta,bwd meanDelta,fwd varianceDelta,bwd varianceDelta,fwd stdDevDelta,bwd stdDevDelta,fwd variancePayloadSize,bwd variancePayloadSize,Fwd Packet Bytes/s,Bwd Packet Bytes/s,protocol,fwd payload size,bwd payload size,fwd packetCount,bwd packetCount,packetCount,total fwd byteCount,total bwd byteCount,fwd flowDuration,bwd flowDuration,fwd meanByteSize,fwd stDevByteSize,fwd varianceByteSize,bwd meanByteSize,bwd stDevByteSize,bwd varianceByteSize,rtt,SYN-Flag count,ACK-Flag count,RST-Flag count,PSH-Flag count,FIN-Flag count,URG-Flag count,CWR-Flag count,ECE-Flag count,Label
53631,1,0,0x0002,0x0014,0.0,7.5912e-05,65535.0,0.0,0.0,13189.635220125789,0.0,60,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712240.3018867924,TCP,0.0,0.0,1.0,1.0,2.0,60.0,54.0,0.0,7.581710815429688e-05,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NormalMaybe
51967,1,0,0x0004,0x0014,0.024277738,4.0396e-05,1200.0,0.0,82.24286750720603,24672.376470588235,0.0,60,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4934.572050432362,1332308.3294117646,TCP,0.0,0.0,2.0,1.0,3.0,120.0,54.0,0.0243182182312011,4.0531158447265625e-05,60.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NormalMaybe
47243,2,0,0x0004,0x0014,0.023240032,6.0833e-05,1200.0,0.0,85.83364541445395,16384.0,0.0,60,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5150.018724867237,884736.0,TCP,0.0,0.0,2.0,1.0,3.0,120.0,54.0,0.0233008861541748,6.103515625e-05,60.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NormalMaybe
30905,1,0,0x0004,0x0014,0.041533892,4.3701e-05,1200.0,0.0,48.10285052382891,22795.130434782608,0.0,60,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2886.1710314297347,1230937.043478261,TCP,0.0,0.0,2.0,1.0,3.0,120.0,54.0,0.0415775775909423,4.38690185546875e-05,60.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NormalMaybe
110,1,0,0x0002,0x0014,0.0,6.5872e-05,65535.0,0.0,0.0,15196.753623188406,0.0,60,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820624.695652174,TCP,0.0,0.0,1.0,1.0,2.0,60.0,54.0,0.0,6.580352783203125e-05,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NormalMaybe
443,1,0,0x0011,0x0010,8.3266e-05,3.0125e-05,47104.0,64128.0,1.359234854111126,1.6015518906382826,0.0,580,0.0,2974.0,0.0881219503571428,0.0055686931538461,0.0137061516921328,0.0003746271570634,0.1149636737172082,0.0193552875737737,35406.48901098901,750850.7435897436,192.3317318567243,941.4661190967504,TCP,1123.0,6928.0,14.0,13.0,27.0,1981.0,7642.0,10.299912452697754,8.117126941680908,141.5,191.06778230747705,36506.89743589744,587.8461538461538,865.9076015135647,749795.9743589744,8.296966552734375e-05,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,NormalMaybe
445,1,0,0x0002,0x0014,0.692711224,3.7039e-05,8192.0,0.0,2.8868686249927302,2.8863779236307643,0.0,66,0.0,54.0,0.0,5.891e-05,0.0,9.566812819999996e-10,0.0,3.093026482266196e-05,0.0,0.0,190.5333292495202,155.86440787606128,TCP,0.0,0.0,2.0,2.0,4.0,132.0,108.0,0.6927921772003174,0.6929099559783936,66.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NormalMaybe
25565,1,0,0x0002,0x0014,0.0,9.4174e-05,32768.0,0.0,0.0,10618.491139240508,0.0,62,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573398.5215189874,TCP,0.0,0.0,1.0,1.0,2.0,62.0,54.0,0.0,9.41753387451172e-05,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NormalMaybe
843,1,0,0x0002,0x0014,0.0,4.0156e-05,29200.0,0.0,0.0,24966.09523809524,0.0,60,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348169.142857143,TCP,0.0,0.0,1.0,1.0,2.0,60.0,54.0,0.0,4.00543212890625e-05,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NormalMaybe
53579,1,0,0x0014,0x0018,0.055750929,0.005295803,0.0,64256.0,18.356880650628536,27.21947927212315,0.0,98,0.0,73.0,0.0269674742499999,0.00186126,0.00083300539722,8.848538121409e-06,0.0269977725482599,0.002974649243425,484.0,120.33333333333331,1303.3385261946262,1751.1198331732558,TCP,44.0,19.0,4.0,3.0,7.0,284.0,193.0,0.2179019451141357,0.1102151870727539,71.0,21.93931022920578,481.3333333333333,64.33333333333333,9.60902353693305,92.33333333333331,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,NormalMaybe
30303,1,0,0x0002,0x0014,0.0,5.323e-05,1024.0,0.0,0.0,18808.538116591928,0.0,60,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015661.058295964,TCP,0.0,0.0,1.0,1.0,2.0,60.0,54.0,0.0,5.316734313964844e-05,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NormalMaybe
443,1,0,0x0011,0x0010,0.000276225,3.7521e-05,44032.0,64128.0,0.4889119222684056,0.5170797558496,0.0,571,0.0,1514.0,0.1174667188461538,0.1348133248571428,0.0147113631262839,0.1088433547009975,0.1189350304476384,0.3299141626256707,31513.24358974359,427581.3241758242,67.99636580471363,288.1242268130521,TCP,1028.0,7009.0,13.0,14.0,27.0,1808.0,7801.0,26.589656352996823,27.0751268863678,139.07692307692307,180.97053167113515,32750.33333333333,557.2142857142857,651.793405042689,424834.6428571429,5.53131103515625e-05,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,NormalMaybe
22,1,0,0x0002,0x0014,0.0,6.5852e-05,29200.0,0.0,0.0,15141.891696750905,0.0,74,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817662.1516245487,TCP,0.0,0.0,1.0,1.0,2.0,74.0,54.0,0.0,6.604194641113281e-05,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NormalMaybe
8983,1,0,0x0002,0x0014,0.0,5.8198e-05,65535.0,0.0,0.0,17189.77049180328,0.0,60,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928247.606557377,TCP,0.0,0.0,1.0,1.0,2.0,60.0,54.0,0.0,5.817413330078125e-05,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NormalMaybe
53579,1,0,0x0010,0x0018,0.016009771,0.000263351,2062.0,501.0,0.2203930128983865,0.2194702426950757,0.0,127,0.0,2946.0,0.0113040186179138,0.0021812995559246,0.050258451757653,9.46530903978512e-05,0.2241204153392755,0.009728981981577,538.8154462693136,1663634.6259204966,15.665895182144496,400.4313567815373,TCP,11016.0,1598794.0,882.0,903.0,1785.0,62694.0,1647556.0,4001.941751241684,4114.453006982803,71.08163265306122,20.67337191075406,427.3883061603549,1824.5359911406424,1289.819609837165,1663634.6259204966,0.0,0.0,675.0,0.0,0.0,0.0,0.0,0.0,0.0,NormalMaybe
