flowID,srcIP,dstPort,Unique Ports,Auth Failures,Origin,fwd flags,bwd flags,fwd time delta,bwd time delta,fwd window size,bwd window size,fwd Packet Flow Rate/s,bwd Packet Flow Rate/s,min fwd packet length,max fwd packet length,min bwd packet length,max bwd packet length,fwd meanDelta,fwd varianceDelta,bwd varianceDelta,fwd stdDevDelta,bwd stdDevDelta,fwd variancePayloadSize,bwd variancePayloadSize,Fwd Packet Bytes/s,Bwd Packet Bytes/s,bwd meanDelta,protocol,fwd payload size,bwd payload size,fwd packetCount,bwd packetCount,packetCount,total fwd byteCount,total bwd byteCount,fwd flowDuration,bwd flowDuration,fwd meanByteSize,fwd stDevByteSize,fwd varianceByteSize,bwd meanByteSize,bwd stDevByteSize,bwd varianceByteSize,rtt,SYN-Flag count,ACK-Flag count,RST-Flag count,PSH-Flag count,FIN-Flag count,URG-Flag count,CWR-Flag count,ECE-Flag count,Label
149.102.157.168 53579 78.17.168.102 14376 TCP,149.102.157.168,14376,1,0.0,Nowhere,0x0018,0x0010,2.181e-05,4e-08,2455,4123,0.25589787155400734,0.2655337262858284,0.0,4392,0.0,119,0.0020190496052980133,0.0003239405213412554,0.00031613301189522414,0.01799536763358736,0.0177801296928685,1813837.2678823308,418.14035692068643,583.185487332753,18.29595643944262,0.004423148242219215,TCP,3359716.0,14748.0,1510.0,1478.0,2988.0,3441256.0,101838.0,5900.791557312012,5566.147926568985,2278.9774834437085,1346.0622949035976,1811883.7017611396,68.90257104194858,18.072485703196488,326.6147394922414,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0
194.26.135.211 49926 149.102.157.168 8990 TCP,194.26.135.211,8990,1,0.0,Nowhere,0x0004,0x0014,0.073949122,9.5938e-05,1200,0,27.01062250657668,10433.592039800995,0.0,60,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1620.6373503946008,563413.9701492537,0.0,TCP,0.0,0.0,2.0,1.0,3.0,120.0,54.0,0.07404494285583496,9.584426879882812e-05,60.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
162.216.149.15 51216 149.102.157.168 6969 TCP,162.216.149.15,6969,1,0.0,Nowhere,0x0002,0x0014,0.0,8.5388e-05,65535,0,0.0,11715.932960893855,0.0,60,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632660.3798882682,0.0,TCP,0.0,0.0,1.0,1.0,2.0,60.0,54.0,0.0,8.535385131835938e-05,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
149.102.157.168 53579 78.17.168.102 14376 TCP,149.102.157.168,14376,1,0.0,Nowhere,0x0018,0x0010,0.000111458,5e-08,2455,4123,0.2901894156884857,0.281248959644535,0.0,2946,0.0,119,0.0010669037010376135,0.00011230908714528141,0.0008939677321485116,0.010595879880895097,0.02989929317138637,594320.5015427851,160.06615325247614,758.0577456929282,17.651353035845418,0.0035144380440565253,TCP,3944877.0,3741.0,1542.0,1203.0,2745.0,4028145.0,75501.0,5313.770649909973,4277.349155426025,2612.2859922178986,768.5042634519207,590598.8029437792,62.760598503740646,11.27145956120286,127.04580063983137,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0
149.102.157.168 53579 78.17.168.102 14376 TCP,149.102.157.168,14376,1,0.0,Nowhere,0x0010,0x0018,0.000163614,0.014323802,2455,4123,0.08762328682837915,0.09042145725161096,0.0,4392,0.0,120,0.007489271026367831,0.002045494300075445,0.0005973348591450303,0.04521968718897733,0.024440434921355846,2091225.4531657922,552.6758802547538,164.64421371142544,6.5765219554066325,0.007136149247734139,TCP,2768526.0,19137.0,1517.0,1324.0,2841.0,2850444.0,96297.0,17312.749326229095,14642.542160272598,1879.000659195781,1445.8598527337674,2090510.7137473114,72.73187311178248,20.890127845151152,436.39744138675945,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0
167.94.138.135 57115 149.102.157.168 5000 TCP,167.94.138.135,5000,1,0.0,Nowhere,0x0002,0x0014,0.0,8.2634e-05,1024,0,0.0,12122.265895953757,0.0,60,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654602.3583815029,0.0,TCP,0.0,0.0,1.0,1.0,2.0,60.0,54.0,0.0,8.249282836914062e-05,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
185.161.248.87 64001 149.102.157.168 22 TCP,185.161.248.87,22,1,0.0,Nowhere,0x0002,0x0014,0.0,0.000107791,1024,0,0.0,9279.433628318584,0.0,60,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501089.41592920356,0.0,TCP,0.0,0.0,1.0,1.0,2.0,60.0,54.0,0.0,0.00010776519775390625,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80.94.95.249 61000 149.102.157.168 9514 TCP,80.94.95.249,9514,1,0.0,Nowhere,0x0002,0x0014,0.0,9.125e-05,1024,0,0.0,10951.185378590078,0.0,60,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591364.0104438643,0.0,TCP,0.0,0.0,1.0,1.0,2.0,60.0,54.0,0.0,9.131431579589844e-05,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
165.22.108.223 54853 149.102.157.168 6732 TCP,165.22.108.223,6732,1,0.0,Nowhere,0x0004,0x0014,0.237400567,0.000187469,1200,0,8.417927641977005,5329.484116899619,0.0,60,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.07565851862034,287792.14231257944,0.0,TCP,0.0,0.0,2.0,1.0,3.0,120.0,54.0,0.23758816719055176,0.0001876354217529297,60.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
79.110.62.80 48077 149.102.157.168 41277 TCP,79.110.62.80,41277,1,0.0,Nowhere,0x0004,0x0014,0.029290201,5.7887e-05,1200,0,68.14743084609448,17260.510288065845,0.0,60,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4088.8458507656687,932067.5555555555,0.0,TCP,0.0,0.0,2.0,1.0,3.0,120.0,54.0,0.029348134994506836,5.793571472167969e-05,60.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
78.17.168.102 14376 149.102.157.168 53579 TCP,78.17.168.102,53579,1,0,Nowhere,0x0018,0x0018,0.001335257,0.032827519,4123,2455,0.2012796029947905,0.1968342749719418,0.0,119,0.0,4392.0,0.005740613234234234,0.0003743675497066871,0.0001968971801317835,0.019344618012299402,0.014032005563417637,580.7982317638056,1918303.7935079224,14.822981672144609,363.19643553740104,0.002706666986993114,TCP,18861.0,2341084.0,1221.0,1307.0,2528.0,89919.0,2411662.0,6066.188435554504,6640.103712558746,73.64373464373465,21.41730682140971,458.7010314824029,1845.1889824024483,1385.0284450176184,1918303.7935079224,0.0,0.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0
79.110.62.80 48077 149.102.157.168 50015 TCP,79.110.62.80,50015,1,0,Nowhere,0x0004,0x0014,0.017939455,0.000103784,1200,0,110.84459361249488,9619.963302752294,0.0,60,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6650.675616749692,519478.0183486239,0.0,TCP,0.0,0.0,2.0,1.0,3.0,120.0,54.0,0.01804327964782715,0.00010395050048828125,60.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
64.62.197.18 53937 149.102.157.168 5984 TCP,64.62.197.18,5984,1,0,Nowhere,0x0002,0x0014,0.0,5.4151e-05,65535,0,0.0,18477.110132158592,0.0,60,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997763.9471365638,0.0,TCP,0.0,0.0,1.0,1.0,2.0,60.0,54.0,0.0,5.412101745605469e-05,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
167.94.138.128 10557 149.102.157.168 161 UDP,167.94.138.128,161,1,0,Nowhere,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UDP,64.0,0.0,1.0,0.0,1.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
71.6.134.234 56586 149.102.157.168 5555 TCP,71.6.134.234,5555,1,0,Nowhere,0x0002,0x0014,0.0,8.4257e-05,65535,0,0.0,11881.881019830029,0.0,60,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641621.5750708216,0.0,TCP,0.0,0.0,1.0,1.0,2.0,60.0,54.0,0.0,8.416175842285156e-05,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
78.17.168.102 14376 149.102.157.168 53579 TCP,78.17.168.102,53579,1,0,Nowhere,0x0010,0x0018,0.00032819,1.1372e-05,4123,2455,0.2658399077737152,0.2527328945294284,0.0,119,0.0,4392,0.005184467536197295,0.0005045682489935085,0.0005375612413678092,0.022458128720637686,0.02318536696642538,346.7416087743034,1711529.1394769344,17.716104402781504,596.5110036324663,0.003257557568627451,TCP,9459.0,3058078.0,1257.0,1326.0,2583.0,83769.0,3129682.0,4728.409705400467,5246.645880699158,66.64200477326969,16.56878670717785,274.5246929479534,2360.242835595777,1308.2542335023932,1711529.1394769344,0.0,0.0,1070.0,0.0,0.0,0.0,0.0,0.0,0.0,0
162.216.150.28 49499 149.102.157.168 29997 TCP,162.216.150.28,29997,1,0,Nowhere,0x0002,0x0014,0.0,7.4509e-05,65535,0,0.0,13400.332268370606,0.0,60,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723617.9424920127,0.0,TCP,0.0,0.0,1.0,1.0,2.0,60.0,54.0,0.0,7.462501525878906e-05,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
93.112.105.114 20525 149.102.157.168 445 TCP,93.112.105.114,445,1,0,Nowhere,0x0002,0x0014,0.0,5.856e-05,8192,0,0.0,17119.608163265308,0.0,66,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924458.8408163266,0.0,TCP,0.0,0.0,1.0,1.0,2.0,66.0,54.0,0.0,5.841255187988281e-05,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
114.119.148.252 62061 149.102.157.168 443 TCP,114.119.148.252,443,1,0,Nowhere,0x0011,0x0010,0.000130733,2.7402e-05,44032,64128,1.2679995114595388,1.3541133310769349,0.0,571,0.0,2974,0.10319315354545454,0.019486711082071437,9.847270465365455e-08,0.13638530524741962,0.00031380360841401196,41348.854545454546,792469.4,201.03555890776687,738.1148666488456,0.00028297336363636364,TCP,1096.0,5390.0,11.0,11.0,22.0,1744.0,5996.0,8.675082206726074,8.123396873474121,158.54545454545453,209.08201474275324,43715.28888888889,545.0909090909091,889.5540966737723,791306.490909091,8.726119995117188e-05,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0
93.112.105.114 20471 149.102.157.168 445 TCP,93.112.105.114,445,1,0,Nowhere,0x0002,0x0014,0.0,8.9176e-05,8192,0,0.0,11214.716577540106,0.0,66,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605594.6951871658,0.0,TCP,0.0,0.0,1.0,1.0,2.0,66.0,54.0,0.0,8.916854858398438e-05,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
79.110.62.80 48077 149.102.157.168 48953 TCP,79.110.62.80,48953,1,0,Nowhere,0x0004,0x0014,0.023552689,7.5351e-05,1200,0,84.64534877854354,13273.113924050633,0.0,60,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5078.720926712612,716748.1518987342,0.0,TCP,0.0,0.0,2.0,1.0,3.0,120.0,54.0,0.02362799644470215,7.534027099609375e-05,60.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
149.102.157.168 53579 78.17.168.102 14376 TCP,149.102.157.168,14376,1,0.0,Nowhere,0x0018,0x0010,0.000537551,0.024561992,2455,4123,0.13271539398422982,0.12733119292678435,0.0,2946,0.0,119.0,0.00403745416059818,0.0009692327379506997,0.0004303176381107038,0.031127441956934322,0.020744098874395673,1559049.073565531,474.6947596537643,269.3873980106995,8.934712044719461,0.005537311464595376,TCP,3038800.0,15982.0,1538.0,1384.0,2922.0,3121852.0,97114.0,11588.708391904831,10869.292654752731,2029.812743823147,1248.0067571904433,1557520.865993006,70.16907514450867,19.348507454589548,374.3647407203073,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35.203.210.33 57026 149.102.157.168 29595 TCP,35.203.210.33,29595,1,0.0,Nowhere,0x0002,0x0014,0.0,9.0078e-05,65535,0,0.0,11096.042328042327,0.0,60,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599186.2857142857,0.0,TCP,0.0,0.0,1.0,1.0,2.0,60.0,54.0,0.0,9.012222290039062e-05,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
149.102.157.168 80 149.28.55.51 42541 TCP,149.102.157.168,42541,1,0.0,Nowhere,0x0012,0.0,0.0,0.0,64240,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,0.0,0.0,1.0,0.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
79.110.62.80 48077 149.102.157.168 40857 TCP,79.110.62.80,40857,1,0.0,Nowhere,0x0004,0x0014,0.024816266,6.897e-05,1200,0,80.36912700237602,14463.11724137931,0.0,60,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4822.147620142561,781008.3310344828,0.0,TCP,0.0,0.0,2.0,1.0,3.0,120.0,54.0,0.024885177612304688,6.914138793945312e-05,60.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
78.17.168.102 14376 149.102.157.168 53579 TCP,78.17.168.102,53579,1,0,Nowhere,0x0010,0x0018,6.1e-08,0.00020913,4123,2455,0.21603753992812472,0.2117583061614149,0.0,119,0.0,2946,0.004282376568692756,0.00022039099401289247,0.0001543170615485807,0.014842480954779328,0.01242244185128595,419.1025145711907,1433809.6053206893,14.718973973487705,444.29915592067573,0.002172014778729479,TCP,11044.0,2863844.0,1201.0,1401.0,2602.0,81826.0,2939498.0,5559.2190153598785,6616.033275842667,68.1315570358035,18.27318038793824,333.90912149013064,2098.142755174875,1197.4178908470883,1433809.6053206893,0.0,0.0,985.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40.77.167.230 59840 149.102.157.168 443 TCP,40.77.167.230,443,1,0,Nowhere,0x0010,0x0011,0.081949509,0.00021991,2049,501,24.33999239793061,4549.136659436009,0.0,60,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1460.3995438758368,245653.37960954447,0.0,TCP,0.0,0.0,2.0,1.0,3.0,120.0,54.0,0.0821692943572998,0.00021982192993164062,60.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34.107.243.93 443 149.102.157.168 36236 TCP,34.107.243.93,36236,1,0,Nowhere,0x0010,0x0018,0.005917331,0.000396559,285,501,316.76640737104447,2522.131088394468,0.0,90,0.0,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24707.77977494147,237080.32230908,0.0,TCP,24.0,28.0,2.0,1.0,3.0,156.0,94.0,0.006313800811767578,0.00039649009704589844,78.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
149.102.157.168 53579 78.17.168.102 14376 TCP,149.102.157.168,14376,1,0.0,Nowhere,0x0018,0x0010,0.000318223,0.017363097,2455,4118,0.20765809799980917,0.20720102674733437,0.0,2946,0.0,119.0,0.0038719364990112064,0.0008041292080027018,0.00029543203627506286,0.02835249845625594,0.01718813649803442,1391385.7537329788,393.9753101062515,447.1377119861217,13.992976006336647,0.004303434582222222,TCP,3184547.0,11208.0,1517.0,1350.0,2867.0,3266465.0,91170.0,7305.277350664139,6515.411729335785,2153.2399472643374,1178.7253526815934,1389393.4570543466,67.53333333333333,17.693251510088775,313.0511489992587,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0
167.248.133.154 47062 149.102.157.168 59427 TCP,167.248.133.154,59427,1,0.0,Nowhere,0x0002,0x0014,0.0,4.7419e-05,1024,0,0.0,21076.904522613066,0.0,60,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138152.8442211056,0.0,TCP,0.0,0.0,1.0,1.0,2.0,60.0,54.0,0.0,4.744529724121094e-05,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
128.199.255.160 49833 149.102.157.168 5566 TCP,128.199.255.160,5566,1,0.0,Nowhere,0x0002,0x0014,0.0,6.5042e-05,65535,0,0.0,15363.750915750916,0.0,60,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829642.5494505494,0.0,TCP,0.0,0.0,1.0,1.0,2.0,60.0,54.0,0.0,6.508827209472656e-05,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
149.102.157.168 443 149.28.55.51 27574 TCP,149.102.157.168,27574,1,0.0,Nowhere,0x0012,0.0,8.188022349,0.0,64240,0.0,0.24425922504564607,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.12110885301264,0.0,0.0,TCP,0.0,0.0,2.0,0.0,2.0,132.0,0.0,8.188022375106812,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
3.8.77.92 21916 149.102.157.168 179 TCP,3.8.77.92,179,1,0.0,Nowhere,0x0002,0x0014,2.000808942,5.7987e-05,1024,0,0.9995479244202077,0.9994712289197509,0.0,60,0.0,54.0,0.0,0.0,7.106827004999999e-10,0.0,2.6658632757514026e-05,0.0,0.0,59.97287546521246,53.97144636166655,7.683749999999999e-05,TCP,0.0,0.0,2.0,2.0,4.0,120.0,108.0,2.0009045600891113,2.0010581016540527,60.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
78.17.168.102 14376 149.102.157.168 53579 TCP,78.17.168.102,53579,1,0.0,Nowhere,0x0010,0x0018,0.000131806,1.4357e-05,4123,2455,0.10024424973555668,0.09781584690174436,0.0,119,0.0,4392,0.007149494934330839,0.002385330585720617,0.002047424994695729,0.04882969564209487,0.045248480578862854,468.5473103154482,1649466.6430433465,6.884688410142501,200.5621035573957,0.007439624930122117,TCP,11671.0,2942701.0,1203.0,1474.0,2677.0,82621.0,3022297.0,12000.688350439072,15069.132933855057,68.67913549459684,19.43015751391346,377.5310210154876,2050.4050203527813,1284.3156321727718,1649466.6430433465,0.0,0.0,993.0,0.0,0.0,0.0,0.0,0.0,0.0,0
149.102.157.168 46509 185.187.242.51 53 UDP,149.102.157.168,53,1,0.0,Nowhere,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,0.0,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UDP,45.0,139.0,1.0,1.0,2.0,87.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
149.102.157.168 46892 185.187.242.51 53 UDP,149.102.157.168,53,1,0.0,Nowhere,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,0.0,185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UDP,42.0,143.0,1.0,1.0,2.0,84.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
149.102.157.168 49777 185.187.242.51 53 UDP,149.102.157.168,53,1,0.0,Nowhere,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,0.0,189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UDP,47.0,147.0,1.0,1.0,2.0,89.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
78.17.168.102 14376 149.102.157.168 53579 TCP,78.17.168.102,53579,1,0,Nowhere,0x0018,0x0010,0.015656913,0.00018276,4122,2455,0.06251887250289008,0.06254318932755537,0.0,119,0.0,2946,0.023308380456037513,0.007384241975168652,0.0013156703925994255,0.08590642339259043,0.036272171048882994,549.2611853221714,1910889.707142254,5.004881275184469,86.06547000830655,0.003532816635565313,TCP,19704.0,1204430.0,853.0,911.0,1764.0,68286.0,1253624.0,13643.880093336105,14565.93451333046,80.05392731535756,20.54145569589292,421.95140210633167,1376.0965971459934,1382.3493433796878,1910889.707142254,0.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0
79.110.62.154 56674 149.102.157.168 33872 TCP,79.110.62.154,33872,1,0,Nowhere,0x0004,0x0014,0.012470016,6.953e-05,1200,0,159.49440060842286,14364.054794520547,0.0,60,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9569.664036505372,775658.9589041095,0.0,TCP,0.0,0.0,2.0,1.0,3.0,120.0,54.0,0.01253962516784668,6.961822509765625e-05,60.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
205.210.31.172 49366 149.102.157.168 55918 TCP,205.210.31.172,55918,1,0,Nowhere,0x0002,0x0014,0.0,9.6981e-05,65535,0,0.0,10305.415233415233,0.0,60,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556492.4226044226,0.0,TCP,0.0,0.0,1.0,1.0,2.0,60.0,54.0,0.0,9.703636169433594e-05,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
78.17.168.102 14376 149.102.157.168 53579 TCP,78.17.168.102,53579,1,0,Nowhere,0x0018,0x0018,0.002159483,7.9138e-05,4123,2455,0.05286881303389924,0.053189884880175585,0.0,120,0.0,2946,0.04630765032919255,0.07480193638180263,0.003769297392732457,0.2733578271516133,0.061394603938232685,594.6768725891944,1845651.0689894764,4.280184670941122,66.8049338715958,0.006268188343119266,TCP,11611.0,655074.0,483.0,545.0,1028.0,39103.0,684504.0,9135.820766210556,10246.309072256088,80.95859213250517,21.528543357708507,463.47817910473515,1255.9706422018348,1358.5474113881623,1845651.0689894764,0.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0
211.57.143.147 33208 149.102.157.168 22 TCP,211.57.143.147,22,1,0,Nowhere,0x0002,0x0014,0.0,6.2727e-05,29200,0,0.0,15947.923954372623,0.0,74,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861187.8935361217,0.0,TCP,0.0,0.0,1.0,1.0,2.0,74.0,54.0,0.0,6.270408630371094e-05,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
186.215.89.146 55079 149.102.157.168 445 TCP,186.215.89.146,445,1,0,Nowhere,0x0002,0x0014,0.0,0.000102882,1024,0,0.0,9709.037037037036,0.0,60,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524288.0,0.0,TCP,0.0,0.0,1.0,1.0,2.0,60.0,54.0,0.0,0.000102996826171875,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
79.110.62.224 48061 149.102.157.168 36826 TCP,79.110.62.224,36826,1,0,Nowhere,0x0004,0x0014,0.022564329,7.7405e-05,1200,0,88.33182052713047,12905.55076923077,0.0,60,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5299.909231627828,696899.7415384615,0.0,TCP,0.0,0.0,2.0,1.0,3.0,120.0,54.0,0.022641897201538086,7.748603820800781e-05,60.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
167.248.133.164 3045 149.102.157.168 17778 TCP,167.248.133.164,17778,1,0.0,Nowhere,0x0002,0x0014,0.0,0.000190425,1024,0,0.0,5256.020050125313,0.0,60,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283825.0827067669,0.0,TCP,0.0,0.0,1.0,1.0,2.0,60.0,54.0,0.0,0.00019025802612304688,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
149.102.157.168 53579 78.17.168.102 14376 TCP,149.102.157.168,14376,1,0.0,Nowhere,0x0010,0x0018,7.0191e-05,0.001740672,2455,4123,76.19426858622099,19.799535967258077,0.0,2946,0.0,119,0.00021086775,4.2794205913928574e-08,0.001110239745608648,0.00019350692539205799,0.03332026028722837,1943865.0,2112.5,65869.94519278804,1772.0584690695978,0.025301654,TCP,3242.0,65.0,4.0,2.0,6.0,3458.0,179.0,0.05249738693237305,0.1010124683380127,864.5,1588.7466758423132,2524116.0,89.5,41.71930009000631,1740.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
64.225.61.165 49132 149.102.157.168 443 TCP,64.225.61.165,443,1,0.0,Nowhere,0x0004,0x0012,0.079355184,0.000176038,0,64240,25.147365833478226,5683.338753387534,0.0,60,0.0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1508.8419500086936,329633.64769647695,0.0,TCP,0.0,0.0,2.0,1.0,3.0,120.0,58.0,0.07953119277954102,0.00017595291137695312,60.0,0.0,0.0,58.0,0.0,0.0,0.00017595291137695312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40.77.167.32 38938 149.102.157.168 443 TCP,40.77.167.32,443,1,0.0,Nowhere,0x0010,0x0011,0.081920393,0.000587926,524032,64128,0.4276946496218195,0.6781560432042532,0.0,403,0.0,2934,1.1163875354000001,11.034416659967848,1.478024712268268e-06,3.2376991563407276,0.001215740396741125,20635.655555555557,985372.8392857143,58.12370288360527,501.92024147654786,0.000747969625,TCP,771.0,5477.0,10.0,8.0,18.0,1359.0,5921.0,23.38116693496704,11.796694993972778,135.9,147.062911707881,21627.5,740.125,991.48552867474,983043.5535714285,8.082389831542969e-05,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0
